"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"0",0.691448065,41,0,0.13952455,4500,3,0,0,2,4
"0",0.538692262,51,0,0.300710423,9430,5,0,1,0,1
"0",1.071185763,26,0,0.232883558,2000,4,1,0,0,1
"0",0.9999999,55,0,0,4100,0,0,0,0,1
"0",0.130249809,53,0,0.336311423,4700,24,0,1,0,0
"0",0.200630982,28,0,0.503374156,4000,3,0,1,0,2
"0",0.092048849,48,0,0.323898162,13000,9,0,1,0,0
"0",0.101459903,51,0,0.144213947,4000,2,0,1,0,0
"1",0.019947813,51,0,0.531446855,10000,26,0,3,0,3
"0",0.603487132,30,0,0.287913261,35600,15,1,5,0,0
"0",0,34,0,0.511803406,5167,6,0,1,0,0
"0",0.071202487,68,0,0.934950847,4780,7,0,1,0,0
"0",0.298745026,27,0,0.90736342,420,6,0,0,0,0
"0",0.476652335,35,0,0.381197257,7583,6,0,1,0,1
"0",0.019421022,61,0,0.364605899,6000,10,0,0,0,0
"0",0.058641903,28,0,0.059985369,4100,12,0,0,0,0
"0",0.965285193,62,0,0.3030721,7974,16,0,1,0,0
"0",0.395823807,48,0,0.15795487,3500,7,1,0,0,2
"0",0.202559854,37,1,0.502535864,6900,6,0,2,0,0
"0",0.361893968,42,0,0.507810873,4800,8,0,2,0,1
"0",0.364848456,41,0,0.534801969,12800,13,0,4,0,1
"1",0.001694568,63,2,0.735754748,3000,18,0,1,0,0
"1",0.074522872,31,0,0.388458559,2581,7,0,0,0,1
"0",0.204059752,65,0,0.230664209,14648,14,0,2,0,1
"0",0.409327501,48,0,0.234662577,14995,12,0,2,1,2
"0",0.123599748,64,0,0.337332191,3500,9,0,1,0,0
"0",0.387871164,53,1,0.39229231,5500,17,0,0,0,0
"0",0.620436175,51,0,0.282797567,6905,8,0,0,0,2
"0",0.064695009,63,0,0.524441762,3313,6,0,1,0,0
"0",0.863027395,30,0,0.271868925,3600,3,0,0,0,0
"0",0.694893812,63,0,0.252911422,8500,11,0,1,0,0
"0",0,79,0,1.108940201,1688,6,0,1,0,0
"0",0.23461532,53,0,0.056403797,32550,16,0,0,0,1
"0",0.25454909,60,0,0.351974898,5417,4,0,1,0,0
"0",0.084860194,38,1,0.452089037,8400,14,0,2,0,5
"1",0.378316667,36,0,0.3956123,11121,11,0,1,0,1
"0",0.539715143,40,0,0.157590108,3800,3,0,0,0,0
"0",0.276944611,44,0,0.317513224,13800,7,0,2,0,1
"1",0.787200264,50,0,0.521072606,20025,14,0,7,0,6
"0",0.90950008,43,3,0.068032872,9612,13,3,0,0,1
"0",0.194669681,59,2,0.225254949,6667,16,0,1,0,0
"0",0.259913362,38,0,0.607421875,1023,3,0,0,0,1
"1",0.958279009,72,0,0.333541537,1600,12,1,0,0,0
"0",0.796440712,53,0,0.572932331,5984,7,1,2,0,1
"1",0.068735704,66,0,0.232167963,10668,16,0,0,0,1
"0",0.200229759,51,0,0.451069969,4158,5,0,1,0,2
"0",0.454674087,37,0,0.133624216,3666,11,0,0,0,1
"0",0.254066137,55,0,0.571995634,10076,11,0,2,0,1
"0",0.234282804,39,0,0.557615712,7280,12,0,3,0,0
"0",0.06103278,68,0,0.255768876,10833,12,0,2,0,0
"0",0.014342038,88,0,0.001999334,3000,2,0,0,0,0
"0",0.436626267,55,0,0.335794792,20583,11,0,4,0,0
"0",0.95530447,43,0,0.258699304,4166,3,0,0,0,1
"0",0.058076903,53,0,0.005009696,6187,3,0,0,0,8
"0",0.917795477,45,3,0.407876555,4341,6,0,2,0,3
"0",0,45,0,0.325499944,8850,3,0,1,0,3
"0",0,54,0,0.189616921,6760,5,0,1,0,0
"0",0.149155048,67,0,0.099983336,6000,6,0,0,1,1
"0",0.094162369,42,1,0.53175707,2156,20,0,1,0,3
"0",0.983936002,34,0,0.206625865,7515,8,0,0,1,0
"0",0.014732842,36,0,0.023690773,4811,6,0,0,0,0
"0",0.043062007,63,0,0.204540721,4800,17,0,1,0,2
"0",0.023690485,40,0,0.192903352,5100,6,0,0,0,0
"0",0.568847926,49,0,0.163307412,6300,5,0,1,0,0
"0",0.05106503,50,0,0.353954651,11201,22,0,2,0,1
"0",0.337604622,50,0,0.024152707,7700,6,0,0,0,0
"0",0.847604109,60,0,1018.5,1,20,0,0,0,1
"0",0.350240887,51,0,0.23997273,8800,6,0,2,0,0
"0",0.30413402,60,2,0.354237716,15833,14,0,2,0,1
"0",0.339383729,38,0,0.198870165,10443,8,0,2,0,0
"0",0.418261814,41,0,0.351960984,4920,10,0,2,0,0
"1",0.108528641,48,0,0.357389566,5500,15,0,2,0,0
"0",0.9999999,85,0,0.024062934,2160,1,0,0,0,0
"0",0.994428754,42,0,2336,0,11,0,2,0,3
"0",0.008850866,44,0,0.00188566,11666,7,0,0,0,4
"0",0.15145657,37,0,0.138972206,5000,10,0,0,0,0
"1",0.323280507,60,0,0.566333383,6700,9,0,2,0,1
"0",0.058598047,67,0,0.00779844,6667,3,0,0,0,0
"0",0.030910017,56,0,0.246964719,7000,7,0,1,0,0
"0",0.281356276,81,0,0.365745479,2930,8,0,2,0,0
"0",0.93000707,33,0,0.138922996,5700,4,0,0,0,1
"0",0.065493024,48,0,0.298541642,8296,15,0,2,0,1
"0",0.965008748,45,2,0.140477512,1800,4,0,0,0,0
"0",0.003599949,46,0,0.00308642,2267,5,0,0,0,0
"0",0.145916477,59,0,0.292101128,7000,15,0,1,0,0
"0",0.005999875,50,0,0.344850572,9000,12,0,2,0,0
"0",0.9999999,39,0,0.962761126,1100,2,0,1,0,0
"0",0.289977282,45,0,1.096817197,6000,13,0,2,0,3
"0",0.656167509,63,0,0.499920773,6310,15,0,3,0,1
"0",0.000544481,81,0,0.010755946,6600,11,0,0,0,0
"0",0.644427719,44,1,0.278876582,7583,7,0,1,0,3
"0",0.141727706,44,0,0.400462963,4751,8,0,2,0,0
"0",0.071390598,76,0,0.012767267,6500,3,0,0,0,0
"0",0.118620057,56,0,0.30012725,5500,5,0,2,0,0
"0",0.036507312,60,0,0.246927169,5450,11,0,2,0,0
"0",0.137743113,48,0,0.415089662,12100,8,0,1,0,3
"0",0.158058065,38,0,0.203689816,6666,12,0,2,0,0
"0",0.568167713,43,0,0.281172492,4434,5,0,1,0,2
"0",0.80141844,28,1,0.196267911,3000,5,0,0,2,0
"0",0,60,0,0.578962054,3583,7,0,1,0,0
"0",0,59,0,0.223497824,10800,16,0,1,0,1
"0",0.043312328,25,0,0.0063226,6800,7,0,0,0,0
"0",0.091269408,43,0,0.301009483,6537,5,0,2,0,3
"0",0.95852074,44,0,0.437385461,4910,4,0,1,1,1
"0",0.383061694,53,0,0.568144499,7916,6,0,1,0,2
"0",0.776630976,76,0,0.804575786,2097,7,0,1,0,0
"0",0.638722555,28,0,0.242378811,2000,5,0,0,0,0
"0",0.067236418,65,0,0.133732535,500,4,0,0,0,0
"0",0.056134037,59,0,0.35701055,12416,20,0,7,0,0
"0",0.032921811,50,0,0.002387822,10050,2,0,0,0,0
"0",0.013759843,79,0,0.0069986,5000,7,0,0,0,0
"0",0,39,0,0.086202912,4326,2,0,0,0,4
"0",0.005133162,73,0,0.200262025,10685,8,0,2,0,1
"0",0.047698723,58,0,0.114353241,11000,10,0,2,0,0
"0",0.229096363,34,0,0.054800575,9050,3,0,0,0,3
"0",0.794883105,59,0,0.184005924,2700,11,0,0,1,0
"0",0.430784608,44,1,0.545426212,6416,7,0,2,0,0
"0",0,67,0,0.025928793,7751,6,0,1,0,0
"0",0.005041773,49,0,0.275862069,8467,13,0,2,0,3
"0",0.221808744,51,1,0.256151639,11500,19,0,2,0,0
"0",0.075728285,53,0,0.400121188,4950,4,0,2,0,1
"0",0.127140353,31,0,0.317022743,1450,9,0,0,0,0
"0",0.017774523,54,0,0.237401497,15100,14,0,2,0,0
"0",0.170059453,77,0,0.331370384,8150,10,0,3,0,0
"0",0.899010099,45,0,0.456622058,4333,4,0,1,0,0
"0",0.881682528,56,1,0.76568573,1800,6,1,2,0,2
"0",0.9999999,77,0,0,1834,2,0,0,0,0
"0",0,35,0,0,1500,3,0,0,0,0
"0",0,33,1,0.507195879,6600,10,0,2,0,6
"0",0.608828151,36,0,0.858056777,2500,5,0,1,0,3
"0",0.114547469,60,0,0.225293245,14833,4,0,2,0,2
"0",0.309314079,46,0,0.275296627,7500,8,0,1,0,1
"0",0.019399815,67,0,0.078830994,5200,11,0,0,0,0
"0",0.802456792,77,0,1715,0,9,0,2,0,0
"0",0.07932943,49,0,0.989700834,4077,10,0,2,0,0
"0",0.002322628,50,0,0.401967765,15448,11,0,2,0,2
"0",0.670658683,25,0,0.002665956,3750,1,0,0,0,0
"0",0.822392826,51,0,0.934454848,6300,8,0,2,0,0
"0",0.30954755,44,0,0.330057526,4171,14,0,1,0,1
"0",0.414585415,28,0,0.002013761,5958,2,0,0,0,0
"0",0.236754388,52,0,0.435094151,6000,15,0,2,0,0
"0",0.478835045,51,0,0.281414287,9700,13,0,1,0,0
"1",0.876641535,59,0,0.400036921,5416,14,0,0,0,0
"0",0.9999999,47,98,0.005292561,3400,0,98,0,98,0
"0",0.753681935,38,0,0.419363257,3831,6,0,1,0,1
"1",0.982589209,53,1,0.102854744,7145,4,1,0,2,2
"0",0.044214024,59,0,0.569709313,5400,8,0,3,0,0
"0",0.037027991,62,0,0.155346047,14000,8,0,1,0,1
"0",0.288094797,27,0,0.414585415,1000,5,0,0,0,0
"0",0.838702511,64,0,0.467207995,1600,7,0,0,0,0
"0",0.142510041,56,0,0.03517862,7333,5,0,0,0,1
"0",0.050389922,32,0,0.737403359,3750,4,0,2,0,0
"0",0,42,0,0.439217759,9459,7,0,2,0,0
"0",0.099420766,62,0,0.434565435,1000,8,0,0,0,0
"0",0.111985069,26,0,0.007594168,3291,3,0,0,0,0
"0",0.932191292,65,0,0.414116687,2450,13,0,0,0,0
"0",0.09578428,49,0,0.25314937,5000,4,0,1,0,3
"0",0.062433351,62,0,0.407966003,12000,15,0,1,0,1
"0",0.067426162,56,0,0.026493377,4000,8,0,0,0,0
"0",0.9999999,24,0,0,3833,1,0,0,0,0
"0",0,73,0,0.277077857,11032,8,0,2,0,0
"0",0.137989197,67,0,0.399260074,10000,7,0,3,0,1
"0",1.096585666,52,0,0.058857809,5147,3,0,0,2,0
"0",0.050697547,30,0,0.102316281,6000,11,0,0,0,0
"1",0.0499002,31,0,0.051212271,4041,3,2,0,1,4
"0",0.064875788,36,0,0.25254949,5000,6,0,1,0,0
"0",0.002321325,85,2,0.135151891,1612,10,0,0,0,0
"0",0.220180364,41,1,0.359843546,2300,11,0,0,0,0
"0",0.079001228,62,0,0.323488694,6500,12,0,2,0,0
"0",0,43,0,0.671774045,5416,6,0,3,0,2
"0",0.0214494,66,0,0.381581523,10217,12,0,2,0,1
"0",0.77263639,32,0,0.090909091,1957,2,0,0,1,2
"0",0.272326446,63,1,0.393876276,4800,18,0,1,0,1
"0",0.856031849,29,0,0.164291945,3438,2,0,0,0,1
"0",0.9999999,57,0,0.002352326,3825,1,0,0,0,0
"0",0,41,0,0.529935172,7866,14,0,3,0,0
"0",0.155086209,42,0,0.290689282,5541,5,0,1,0,0
"0",0.636822369,48,2,0.283316204,11675,13,0,2,0,1
"0",0.028135085,63,0,0.22705686,7790,8,0,2,0,0
"0",1.006655574,48,5,0.092700888,4616,4,2,0,0,1
"0",0.304316876,61,0,0.361741396,9210,15,0,1,0,0
"0",0.84708955,57,1,0.343813617,8841,15,2,2,0,1
"0",0.84026452,38,0,0.713753554,10200,12,0,3,0,0
"0",0.005157794,88,0,0.295400836,5500,14,0,1,0,0
"0",0.005412999,67,0,0.872063968,2000,5,0,1,0,0
"0",0.022213161,45,0,0.340360791,4600,10,0,2,0,5
"0",0.046655474,59,0,0.165021514,3950,7,0,0,0,0
"0",0.201822805,43,0,0.475316395,10350,8,0,3,0,3
"0",0.023155213,81,0,0.115602472,3883,8,0,0,0,1
"0",0.527629502,49,2,0.455886158,3864,10,0,2,0,2
"0",0,42,0,6836,0,5,0,3,0,3
"0",0.120302424,56,0,0.307256014,5112,17,0,2,0,1
"0",0.9999999,51,0,0,2528,2,0,0,0,0
"0",0.945224251,61,0,0.353220565,12000,12,0,2,0,0
"0",0.139426358,48,0,0.358185279,9455,8,0,2,0,1
"0",1874,35,0,0.606031128,3083,8,0,2,0,0
"0",0.381154711,27,0,0.15969257,4683,5,0,0,0,1
"0",0.801274841,63,0,0.467648943,1560,3,0,1,0,0
"0",0.176516992,52,0,0.307397143,4690,7,0,1,0,0
"0",0.911569926,64,0,0.576799633,4361,6,0,0,0,0
"0",0.507475124,65,3,0.063045685,9849,8,0,0,0,0
"0",0.015861072,51,0,0.263282009,7208,10,0,1,0,0
"0",0.044953524,77,0,0.382902939,3368,9,0,0,0,0
"0",0.358557512,45,0,0.304366302,9412,7,0,1,0,0
"0",0.238035975,33,0,1.527254028,2916,9,0,1,0,0
"0",0.671969874,74,0,0.969503812,8000,14,0,2,0,0
"0",0.081574085,60,0,0.340568202,11333,17,0,1,0,1
"0",0.20413004,59,0,0.444759207,6000,10,0,2,0,0
"0",0.063756844,55,0,0.038659015,9932,23,0,0,0,0
"0",0.478017999,55,0,0.744031094,1800,12,0,1,0,0
"0",0.171427769,51,0,0.180993235,12121,3,0,1,0,5
"0",0.01529847,53,0,0.166219325,10431,5,0,1,0,0
"1",1.474735605,53,2,0.038387186,3620,4,0,0,0,1
"0",0.321721179,38,0,0.47414913,3848,9,0,0,0,2
"0",0.513581647,48,0,0.284261985,18000,9,0,2,0,2
"0",0.556081837,30,0,0.18254497,1500,4,0,0,0,0
"0",1.117504543,49,1,0.274894271,2600,8,1,0,1,0
"0",0.774032459,22,0,0.35828877,1308,3,2,0,0,0
"0",0.173715733,53,0,0.33608299,8000,9,0,1,0,0
"0",0.285933897,50,0,0.234689846,2530,4,0,0,0,0
"0",0.430505672,51,0,0.382286634,3104,9,0,3,0,0
"0",0.562628292,61,0,0.491886576,6100,10,0,1,0,1
"0",0.054760771,56,0,0.727818045,4000,5,0,1,0,0
"0",0.9999999,23,0,0.146810146,1300,2,0,0,0,1
"1",0.920017823,45,3,0.595523724,5584,12,0,1,1,1
"0",0.001375566,47,0,0.250641805,7400,10,0,1,0,0
"0",0.367834122,48,0,0.114988501,10000,10,0,0,0,1
"0",0.675951632,72,0,0.814461753,4300,16,0,2,0,0
"0",0.9999999,27,0,0.646425826,1300,2,0,0,0,0
"0",0.094039218,79,1,0.023882255,3600,5,0,0,0,0
"0",0.087100856,58,0,0.357984293,9167,21,0,2,0,1
"0",0.9999999,22,0,0,0,1,0,0,0,0
"0",0.062868733,60,0,0.428006127,7833,30,0,2,0,0
"0",0.077196912,66,0,0.428013582,5889,6,0,0,0,1
"0",0.011344436,51,0,0.524766977,7509,9,0,1,0,2
"0",0.458957818,44,0,0.423955231,11078,13,0,3,0,7
"0",0.432134403,46,0,0.221314474,8200,10,0,1,0,2
"0",0.020149461,46,0,0.320099985,6800,7,0,2,0,2
"0",0.9999999,52,2,0.399551486,5350,1,1,1,0,0
"0",0.905570292,36,0,0.259267195,4666,8,1,0,0,0
"0",0.540807792,51,0,0.239154175,20145,14,0,2,0,4
"0",0.295453549,59,0,0.222184685,8879,8,0,0,0,1
"0",0.146748165,34,0,0.206236231,5900,6,0,1,0,1
"0",0.386451694,43,0,0.200528202,5300,6,0,1,0,4
"0",0.605161171,45,2,1.832111925,1500,11,0,2,0,5
"1",0.786220687,35,1,0.374363188,6084,11,1,1,1,3
"0",0.9999999,31,0,0.602936582,3200,3,0,1,0,2
"0",0.03158196,65,0,0.241821743,10209,12,0,2,0,1
"0",0.9999999,34,2,0.094695918,3600,3,1,0,0,4
"0",0.0306146,85,1,0.136145542,5001,5,0,1,0,1
"0",0.014397121,25,0,0.10550671,2160,3,0,0,0,0
"0",0.446913995,32,0,0.127275606,6316,3,0,0,0,0
"0",0.9999999,30,0,0.071760086,2800,0,2,0,0,0
"0",0.044118803,70,0,0.26606184,5400,8,0,0,0,1
"0",0.03447066,41,0,0.245433942,7500,2,0,1,0,4
"0",0,63,0,0.072407551,11600,6,0,0,0,0
"0",0.497526515,43,0,0.600870827,6200,17,0,2,0,0
"0",0.645901427,62,2,0.170566767,9315,13,0,0,0,3
"0",0.004114719,71,0,0.079347304,6250,25,0,1,0,0
"1",0.9999999,37,1,0.903628792,1680,5,0,1,1,2
"0",0.239549032,34,0,0.482542428,9250,8,0,2,0,0
"0",0,64,0,0.218968993,20833,19,0,4,0,3
"0",0.255018813,27,0,0.101161594,6800,7,0,0,0,0
"0",0.463933668,57,0,0.483447259,7460,8,0,2,0,0
"0",0.101422958,56,0,0.439550082,15913,17,0,1,0,3
"0",0.081981815,65,0,0.129298303,52258,24,0,11,0,0
"0",0.386479384,32,0,0.504623844,4000,9,0,2,0,1
"0",0.267187419,26,1,0.335618395,3500,13,0,0,0,1
"0",0.338576116,25,0,0.168526786,3583,5,0,0,0,0
"0",0.052998738,53,2,0.829034193,3333,15,0,2,0,0
"0",0.094025166,40,1,0.049485546,2040,6,0,0,0,3
"0",0.060285147,42,0,0.198266832,10500,20,0,1,0,0
"0",0.020658285,58,0,0.185027648,11754,13,0,1,0,1
"0",0.911652427,26,0,0.774193548,650,4,0,0,0,0
"0",0.552744914,33,0,0.11138782,4416,7,0,0,0,0
"0",0.9999999,44,3,14.28358209,200,6,0,1,0,2
"0",0.972487137,39,0,1.923171734,2433,11,0,1,0,0
"0",0.298544215,59,0,0.322024942,9461,12,0,1,0,0
"1",0.832010181,72,2,0.660350545,2110,11,1,0,0,0
"1",1.320453031,43,0,0.197019449,3958,1,9,0,0,1
"0",0.057882458,29,0,1.996215705,1056,4,0,2,0,0
"0",0.381138778,31,0,0.330814108,7541,12,0,1,0,1
"0",0.890022699,44,0,0.329485834,6670,7,0,0,0,2
"0",0.15469237,55,0,0.275044401,20832,17,0,2,0,3
"0",0.056644653,36,0,0.144376373,8650,7,0,1,0,2
"0",0.264452449,37,0,0.312874942,6500,12,0,2,0,0
"0",0.9999999,25,0,0.122798667,2100,1,0,0,0,0
"0",0.342309623,60,0,0.335124411,12096,10,0,2,0,0
"0",0.009656099,53,1,0.24770455,4900,13,0,1,1,3
"0",0.112840382,43,0,0.547399063,7900,12,0,2,0,2
"0",0.043228061,66,0,0.269946011,3333,23,0,0,0,0
"0",0.073246009,72,0,0.039648569,4438,12,0,0,0,0
"0",0.797721515,50,0,0.476196215,8296,13,0,0,0,5
"0",0,44,1,0.059567174,9333,4,0,0,0,2
"0",0.003191035,82,0,0.005089059,2750,4,0,0,0,0
"0",0.621818547,63,0,0.431025597,5820,9,0,2,0,1
"0",0,33,0,0.69132981,7000,8,0,3,0,0
"0",0.121582014,65,0,0.109008921,10200,5,0,0,0,0
"0",0.61547957,27,1,0.103541773,5900,5,0,0,0,1
"0",0.467118261,78,0,0.524317122,1500,9,0,0,0,0
"0",0.9999999,36,0,0.966813275,2500,7,0,1,0,0
"0",0.048870542,64,0,0.189368771,300,1,0,0,0,0
"1",0.9999999,46,2,0.373608431,6736,3,0,1,0,0
"0",0.106303086,53,0,0.622212693,4663,7,0,2,0,0
"0",0.001687395,80,0,0.206558688,5000,5,0,1,0,0
"0",0.513238488,50,0,0.288095763,13616,9,0,2,0,1
"0",0.612113157,35,0,5.874251497,500,5,0,1,0,3
"0",0.01764835,38,0,0.777113578,4683,7,0,1,0,1
"0",0.01089891,30,0,3,0,3,0,0,0,0
"0",0.603398693,54,0,0.195850519,8000,9,0,2,0,1
"0",0.9999999,44,1,0.063511831,8029,1,1,0,0,2
"0",0.231992,54,0,0.491738489,21000,17,0,3,0,2
"0",0.059315924,63,0,0.272811918,4295,18,0,1,0,2
"0",0.019940937,70,0,0.188730688,3300,6,0,1,0,0
"0",0.335851572,40,0,0.35035956,9455,4,0,3,0,1
"0",0.945629854,34,0,1.334869432,650,5,0,0,0,1
"0",0.017895558,50,0,0.002562908,8583,3,0,0,0,0
"0",0.505302492,64,0,0.348781402,13334,9,0,2,0,1
"0",0.881424191,68,0,0.423910663,4566,8,0,1,0,0
"0",0.382426747,64,0,0.76426489,2400,8,0,2,0,0
"1",0.043173461,56,1,0.155514536,4333,9,0,1,0,1
"0",0.6936837,75,0,0.406898641,19800,16,0,2,0,0
"0",0.945894901,61,0,0.117979883,4771,4,0,0,0,0
"0",0.28147511,35,0,0.378012832,5766,4,1,1,1,0
"0",0.028863237,53,0,0.170948266,8446,11,0,2,0,0
"0",0.207145879,42,1,0.04510851,8800,4,0,0,0,1
"0",0.070744105,35,0,0.057756696,3583,5,0,0,0,0
"0",0.009037897,61,0,0.279197451,14752,9,0,2,0,1
"0",0.976242109,40,0,0.636030122,5178,9,0,1,0,3
"0",0,33,1,0.028052097,6986,5,0,0,0,2
"0",0.016249706,46,0,0.160196482,6310,9,0,1,0,0
"0",0.111484137,30,0,0.150795655,3958,10,0,0,0,0
"0",0.067348316,74,0,0.123812698,6000,14,0,0,0,1
"0",0.939347577,40,1,0.515228426,3545,9,0,0,0,4
"0",0.339485947,31,0,0.514124842,10300,15,0,2,0,0
"0",0.404436788,46,0,0.347904115,7800,15,0,2,0,0
"0",0.048973861,75,0,0.051081404,9200,8,0,0,0,0
"0",0.0079998,89,0,0.00143977,6250,5,0,0,0,0
"0",0.221106801,43,0,0.157212981,7333,5,0,1,0,0
"0",0.011249438,73,0,0.000287991,20833,1,0,0,0,0
"0",0.004281873,32,0,0.275473934,3375,3,0,1,0,0
"0",0.044614505,56,0,0.312045112,15250,10,0,2,0,0
"0",0.129320177,62,0,0.208558288,5000,7,0,0,0,0
"0",0.115368078,32,0,0.187546363,22916,25,0,1,0,0
"0",0.127120275,62,0,0.076048805,5982,18,0,0,0,0
"0",0.087182563,74,0,0.080495356,1291,6,0,0,0,0
"0",0.9999999,47,0,0.264946507,4766,5,0,1,0,0
"0",0.0237525,58,0,0.33159677,3838,9,0,1,0,0
"0",0.86277368,46,1,0.207575758,8579,9,0,0,0,3
"0",0.621979205,57,0,0.665597801,2182,13,0,0,0,0
"1",1.081330513,48,0,0.636619718,8164,6,0,2,0,0
"0",0.9999999,35,0,0.25461579,5686,1,0,1,0,4
"0",0.59301258,40,0,1.338429874,3400,12,0,2,0,5
"0",0.830507296,47,0,0.671679909,7047,12,0,1,0,0
"0",0.024332709,68,0,0.181420397,11883,11,0,2,0,0
"0",0.830387282,54,0,0.471987721,5211,8,0,1,0,2
"0",0.013345641,75,0,0.002228274,4038,2,0,0,0,0
"0",0.398705935,44,0,0.267455424,6000,8,0,1,0,1
"0",0.780640674,73,0,0.636803557,7645,21,0,1,0,0
"0",0.04436323,81,0,0.010219951,4500,8,0,0,0,0
"0",0.524515119,52,0,0.435931308,1513,12,0,1,0,3
"0",0.160715406,49,0,0.757103768,4750,24,0,1,0,0
"0",0,55,0,0.626925991,3958,4,0,2,0,1
"0",0.156542881,36,0,0.241939454,8125,7,0,1,0,2
"0",0.383251543,27,0,0.888888889,800,15,0,0,0,2
"0",0.034868996,81,0,0.017391304,4484,6,0,0,0,0
"0",0.402168383,39,0,0.404118404,3107,6,0,0,0,1
"0",0.366142075,53,0,5.766763848,2400,12,0,1,0,0
"1",0,41,0,0.250774923,10000,7,0,2,0,3
"0",0.226838964,43,0,0.23456064,8500,12,0,1,0,0
"0",0.131683497,49,1,0.316546763,8200,13,0,2,0,1
"0",0.186040511,48,0,0.013942931,3083,1,0,0,0,4
"1",0.988001263,37,1,0.468790173,7000,11,0,1,1,2
"0",0.291791196,61,0,0.748556344,6060,6,0,2,0,0
"0",0,61,3,0.191822677,18000,17,0,1,0,0
"0",0.02985629,85,0,0.134484067,5271,7,0,1,0,0
"0",0.007729646,70,0,0.588172273,4666,15,0,3,0,0
"0",0.001428435,36,2,0.352607899,6000,11,1,1,0,0
"0",0.139514419,51,0,0.487890229,10858,8,0,3,0,3
"0",0.011656275,78,0,0.139715071,4000,6,0,1,0,0
"1",0.880440256,52,0,0.811495894,2800,10,0,0,0,0
"0",0.070935562,31,0,0.205481813,5800,6,0,0,0,0
"0",0.27940557,56,0,0.421485163,20320,19,0,3,0,0
"0",0.031176104,63,0,0.241219848,8000,8,0,2,0,0
"0",0,48,0,0.31834083,2000,5,0,0,0,1
"0",0.002920542,47,0,0.00339932,5000,4,0,0,0,0
"0",0,45,0,0.286559756,10475,13,0,3,0,2
"0",0.045505927,65,1,0.234353129,5000,7,0,1,0,0
"0",0.481549743,29,0,0.055841385,7968,8,0,0,0,1
"0",0.450167088,62,0,0.168923141,4800,5,0,0,0,0
"0",0.771845631,33,0,0.852429514,5000,7,0,3,0,0
"0",0.84007138,43,1,0.43218927,3000,11,0,0,0,0
"0",0.047897899,75,0,0.228074193,4366,17,0,2,0,1
"0",0.240940908,46,0,0.105523205,5666,4,0,0,0,0
"0",0.9999999,33,0,0.144015131,3700,2,2,0,0,0
"0",0,63,0,0.014278915,2100,3,0,0,0,0
"0",0,85,0,0.01212938,3709,9,0,0,0,0
"0",0.150949683,40,0,0.049787492,1646,3,0,0,0,0
"0",0.013719071,35,0,0.360271116,1917,10,0,1,0,0
"1",0.229605311,53,1,0.809772214,5750,25,0,1,0,3
"0",0.261703482,27,0,0.143542583,2500,6,0,0,0,0
"0",0.084756292,45,0,9.906298003,650,13,0,3,0,0
"0",0.004480899,73,0,0.000685636,5833,7,0,0,0,0
"0",0.071879113,52,0,0.392720737,4450,5,0,1,0,4
"0",0.006063257,56,1,0.404696606,5833,13,0,2,0,1
"0",0.598913514,47,0,0.317766497,3939,7,0,1,0,2
"0",0.086422803,79,0,0.047516199,4166,5,0,0,0,0
"0",0.336031618,55,0,0.938676887,6000,11,0,3,0,1
"0",0,70,0,0.082075472,4239,8,0,0,0,0
"0",0.729740025,51,2,0.360662762,7000,13,0,0,0,1
"1",0.59957384,56,1,0.758206966,6000,7,3,3,3,0
"0",0.9999999,32,0,0.076889279,2275,2,0,0,0,1
"1",0.627355687,54,3,0.684909839,3160,11,0,1,1,0
"0",0.022935214,64,0,0.298783536,6000,13,0,1,0,0
"0",0.190364948,50,0,0.292588426,8000,14,0,2,0,1
"0",0.014113031,67,0,0.274772539,6044,8,0,1,0,0
"0",0.344291084,49,0,0.392135081,4500,23,0,1,0,0
"0",0.411811758,36,0,0.009488828,9800,3,0,0,0,0
"0",0.645351581,46,1,0.096161783,4845,10,4,0,1,2
"1",0.651700956,61,6,0.681349578,3200,11,0,1,2,1
"0",0.037468384,35,0,0.116739581,4342,3,0,0,0,0
"0",0.396809715,58,0,0.437833037,1125,2,0,0,0,0
"0",0.008418654,42,0,1.577371048,600,14,0,1,0,2
"0",0.25417855,36,0,0.410509769,4452,5,0,1,0,2
"1",0.504523092,62,0,0.153018605,7900,4,0,0,0,0
"0",0,52,0,0.258699304,4166,8,0,1,0,1
"1",0.273151492,51,0,0.016456203,17500,7,0,0,0,1
"1",0,56,0,0.002713898,7000,7,0,0,1,0
"0",0.954393966,28,1,0.048044069,14340,3,1,0,0,0
"0",0,63,0,0.145354817,8750,6,0,1,0,1
"0",0.213910105,48,0,0.225533301,6140,10,0,0,1,0
"0",0.622281711,86,1,0.681952663,6083,22,0,1,0,0
"0",0.660196316,37,2,0.154975004,6200,8,0,0,0,3
"0",0,31,0,0.332202979,8256,9,0,2,0,0
"0",0.012397516,66,0,0.01032989,3000,10,0,0,0,0
"0",0.046174833,50,1,0.390932682,6550,10,0,2,0,2
"0",0.238949639,65,1,0.334960124,8400,11,0,1,0,1
"0",0.311254648,65,0,0.488173456,7609,23,0,2,0,1
